0.0038355242	-0.032132253	-0.013477138	-0.023400174	-0.036325075	0.031882305	0.1300353	0.06070559	0.028001353	-0.08042262	-0.01304381	-0.016889911	-0.0077888584	0.012267585	0.074617155	0.008247602
-0.04123497	0.011898448	0.006901548	0.028744169	0.043031916	0.027333884	0.10634153	0.097012796	-0.014029917	-0.038998015	0.0006602693	-0.061811544	0.033787843	-0.05011403	0.020011399	0.024137514
0.014871611	-0.036862046	0.013338468	0.055118278	0.048780456	-0.019320596	0.042663783	0.083466396	0.046328604	-0.11554686	-0.045705047	-0.017668331	-0.0367527	0.0031584608	0.051022176	0.057954542
-0.045275334	0.01006604	-0.004205831	-0.0069052707	-0.01323756	0.013976439	0.08605845	0.042702816	0.054302294	-0.039945353	-0.0033087605	0.0029435705	-0.02846303	-0.00035893638	-0.017322924	0.011053927
0.031159703	-0.0566147	0.06429898	0.04300659	0.0025675732	0.015441171	0.04975672	0.08358457	0.043937076	-0.09687169	-0.0009817394	-0.012573663	0.059291843	-0.015189175	0.03616966	0.027200405
0.049314342	0.040383253	0.07421527	-0.029538445	-0.030265458	0.050215695	0.032824606	0.022159256	0.0018764152	-0.04418496	-0.010527876	-0.0480302	-0.00016848164	-0.06388267	0.0061332854	-0.025776906
0.020732764	-0.043386526	-0.02719962	-0.006211622	0.081530124	0.046752736	0.08041535	0.11404258	0.085855104	-0.089595556	0.07862953	-0.040272027	-0.0031762018	0.079047576	0.087344974	0.032822784
-0.008280565	-0.03416352	0.056053612	0.03456492	0.00817132	-0.011905036	0.093268074	0.034748994	0.027237501	-0.042762548	0.027684774	-0.009625602	-0.012272771	-0.0174928	0.020332528	-0.019273119
-0.05810666	0.011677872	-0.0020383047	0.03183739	0.016694134	0.05144567	0.105234794	0.01662752	0.030919885	-0.11399026	0.0023128288	-0.047076065	0.020094424	-0.08044715	-0.0025524208	-0.051791303
-0.04367725	-0.008913128	-0.06434469	0.06702827	0.038906537	0.021361755	0.022286355	0.044793237	-6.312537e-05	-0.052633863	-0.011817785	-0.06525515	-0.08511498	0.026079578	0.064271264	-0.044448774
-0.015492383	0.03343363	0.039994843	-0.06673073	0.025659679	0.073230766	0.0067523224	0.0586825	0.027255211	-0.081173934	-0.030510882	-0.037979137	-0.001717376	0.01636451	0.046942223	0.06824656
-0.025904687	-0.0022749715	-0.017301343	-0.029274348	-0.018661002	0.017831832	0.070725374	0.0978668	0.0029464567	-0.13233136	-0.04331247	0.011419007	0.061469927	0.013665397	0.060978044	0.063442
0.008891256	0.028970331	0.028427565	-0.027408548	-0.024100361	-0.08345773	0.010363493	0.053863958	0.020042675	-0.054035455	-0.026527198	0.001585935	-0.04911658	-0.056437496	0.02349459	0.039290495
-0.03674637	-0.055574812	0.08316192	-0.0019954122	0.00046901545	0.026836704	0.0061328188	0.077723324	-0.05619065	-0.0866182	0.008849578	0.0065242774	-0.060106788	0.072513886	0.024003182	-0.016034698
0.026844852	0.026797108	-0.004523369	-0.0063633514	-0.028398477	-0.041463524	0.077190556	0.09807503	0.05555695	-0.06675475	-0.03254507	0.02727224	-0.018379504	-0.09669468	0.041197266	0.05843891
0.00562152	0.080121286	0.0001623382	-0.01865697	-0.0039685904	0.12896664	0.039594203	0.10255092	0.0154042775	-0.059210073	0.03449292	0.023495875	0.012010921	0.0009685286	0.058587484	-0.016496098
0.020907054	-0.022422737	-0.02522343	-0.041929014	0.007182896	0.02909099	0.108791545	0.052285627	0.114078216	-0.006959113	0.0373399	-0.0058454247	-0.06317515	0.007404591	0.09034597	-0.04873515
0.03489034	-0.024731277	-0.050153688	0.006469284	-0.02253752	-0.00024354551	0.077462606	0.08433146	0.0019305218	-0.02014204	0.031898487	0.00014499741	-0.0050178436	-0.034452513	0.0648451	-0.027161404
-0.050349705	0.0028398552	0.09746287	-0.036147177	0.104545884	-0.0059428425	0.050532248	0.086379305	0.0041056583	-0.05543631	0.053315897	-0.0382883	0.00053823803	-0.019655831	0.07631107	0.020915357
-0.02534322	0.06712284	-0.026927808	0.107030734	0.022164956	0.04072964	0.035042107	0.099557936	-0.019045657	0.013144317	-0.003472553	0.014498128	-0.0070164134	-0.04774718	0.065969855	-0.032419134
0.08863004	0.0734096	-0.016268935	-0.062368598	-0.060095467	0.04625949	-0.0151415765	0.039896242	-0.005219347	-0.11097104	0.011153671	0.026651965	0.08407195	0.035176355	0.06948523	-0.030999973
-0.065521464	0.008513774	0.023360262	0.024700332	-0.03726924	-0.009611388	0.10879433	-0.026615158	-0.059209667	-0.040007085	0.0042941943	-0.05186039	-0.064233854	-0.00060909416	0.06285339	0.013388338
-0.031376302	0.06397982	-0.035595804	0.05298886	0.062232744	-0.005923989	0.094626635	-0.012623565	0.11330538	-0.08437964	0.009785904	-0.11070278	0.047980953	0.002186058	0.06370497	0.093112685
-0.08808818	0.055441	0.12095682	-0.060333695	0.03359784	0.0098127695	0.045845136	0.048881207	-0.099287435	0.014054907	0.042441588	0.05937099	0.022351626	0.016012767	0.06163014	0.0017099025
0.003112811	-0.0876515	0.02954949	0.049464364	0.009871777	0.10154213	0.01587562	-0.054722894	0.04484384	-0.04152739	0.050293922	0.026929662	0.04370905	-0.06070615	0.022491893	-0.040775448
0.03011242	0.00947656	0.049359534	0.03349759	0.017378973	0.019297969	0.028570589	-0.051342145	-0.02361583	-0.06538621	0.03737337	-0.06826255	-0.0165608	0.07031312	0.043603245	0.04635302
0.06800819	-0.078073725	0.059037082	0.05071555	-0.012130583	0.0514184	0.0061025363	-0.095429756	0.027594766	-0.08454148	-0.015644722	0.0053953775	-0.0038471215	-0.048112895	0.13599037	-0.033558067
-0.03728301	-0.048512246	0.040501796	-0.010890416	-0.029755194	0.04569942	0.12769285	0.039192673	0.061166603	-0.1241898	-0.027947187	0.009137888	0.03207338	0.03768114	0.029580504	-0.00055520656
-0.015385377	0.036192313	0.0049027298	-0.09054536	-0.026600758	0.05596069	0.10020836	0.05986263	0.011864884	0.0016800693	-0.0686234	0.0013323214	0.006741276	0.011192991	-0.012914896	-0.05728503
-0.04241188	-0.0063205753	-0.050056767	0.0057373154	-0.042838737	-0.024307443	0.039363973	0.033601776	0.076976284	0.012417132	0.065861315	-0.025290204	0.05535364	-0.045088496	-0.056908704	0.0082741985
0.007982986	0.08662512	0.041897707	-0.010078548	0.044926714	0.00076736213	0.0124385785	0.04999813	-0.02915164	-0.0614251	0.0908741	0.016571755	-0.03357318	0.022989534	0.00010083837	0.015035435
-0.03546523	-0.034009263	0.076200604	0.014657104	-0.04315146	-0.016526172	0.0010389197	0.029723063	-0.019868884	0.03337237	0.13237818	-0.029239515	-0.009095456	-0.03456039	-0.05112679	0.035300393
-0.016714793	-0.045830894	0.01662954	-0.10346981	0.07413514	-0.029572522	0.103282414	0.00085123203	0.022700923	-0.032890562	-0.05849426	-0.013118173	0.0032637417	0.02910753	0.048636347	-0.019233814
-0.031482603	0.038963623	0.034279943	-0.04331205	0.0040666307	-0.04868631	0.14719619	-0.12508057	-0.017324056	-0.08959791	0.0020326043	0.025409888	0.042239968	0.029189678	0.060794905	0.02066786
-0.049971644	0.057616193	-0.003684535	0.022244956	-0.034529123	0.02456418	0.013601466	0.030934256	0.05790738	0.0485641	0.051705927	0.046460208	0.039772805	0.06171194	-0.0938034	0.026237411
0.044968933	0.09308308	0.053597376	0.023696218	-0.060565524	-0.00024788416	0.10577355	0.050959647	0.057861436	-0.028328767	-0.008655336	-0.06771851	-0.013200835	-0.06303624	0.05124895	0.090758964
-0.0924071	0.04289585	0.0030655798	-0.04950919	-0.05551586	-0.05733094	0.039190315	0.110369064	0.07409265	0.06318962	0.006889478	-0.03768769	-0.020740783	-0.01528915	0.020567914	0.03976175
-0.008717707	0.021500109	0.07373776	0.033901904	0.10136226	-0.01870355	0.16808714	-0.067100786	-0.017352235	0.0019553902	-0.01796212	-0.04466854	-0.039035495	0.034498304	0.08111335	0.02483561
0.059957188	0.008710603	0.03281107	0.07535393	-0.014597152	-0.01921514	0.08975042	0.10738893	-0.045738976	0.029647369	0.06162433	-0.04790271	-0.01450147	0.018979298	0.030877847	-0.013901998
-0.03570194	-0.030283384	-0.053439472	-0.09913829	-0.06689529	-0.014444493	-0.0058949525	0.01720559	0.039337587	-0.0002527021	-0.017560003	0.004937166	-0.045953162	-0.03663835	0.018571934	-0.0074383686
0.030395212	-0.011630714	0.00363562	-0.022274427	-0.020377196	0.033556927	0.08404254	-0.019204043	-0.0020240075	-0.15293947	0.016936013	0.007423594	-0.007538429	-0.017749427	-0.017660916	0.0038485976
0.016809922	-0.0019236435	0.023442492	0.029915763	-0.007406784	-0.0431895	0.07532351	0.033757474	-0.06550308	-0.005034511	0.031389065	-0.053092565	-0.043859344	-0.043435223	0.0054595615	-0.0004192485
